Order ID,Date,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Profit Margin (%),Customer ID,Customer Age,Customer Gender,Region,Payment Method,Order Status,Shipping Cost
218,2024-10-28,Washing Machine,Home Appliances,3,488.49,1465.47,8.77,26.97,8134,27,Other,East,Bank Transfer,Shipped,28.88
219,2024-09-04,Dress,Clothing,10,219.6,2196.0,11.51,6.32,8702,52,Other,West,Bank Transfer,Shipped,32.77
220,2025-02-04,Headphones,Electronics,8,262.61,2100.88,0.17,10.49,9981,48,Male,West,Bank Transfer,Returned,24.59
221,2024-09-29,Conditioner,Beauty,4,186.12,744.48,6.88,10.16,2051,26,Other,West,Debit Card,Pending,26.5
222,2025-02-11,Sneakers,Clothing,2,467.7,935.4,7.0,21.12,4436,52,Male,North,Bank Transfer,Cancelled,10.29
223,2024-10-22,Air Conditioner,Home Appliances,1,266.41,266.41,8.93,6.48,3724,41,Other,West,Credit Card,Returned,15.7
224,2024-06-20,Jacket,Clothing,9,217.7,1959.3,4.24,13.52,3526,36,Female,North,PayPal,Completed,30.5
225,2024-10-02,Vacuum Cleaner,Home Appliances,10,17.4,174.0,6.26,29.92,3985,63,Other,North,PayPal,Pending,7.32
226,2024-09-26,Washing Machine,Home Appliances,6,323.31,1939.86,7.85,27.31,5117,50,Other,East,Bank Transfer,Completed,16.55
227,2024-07-07,Washing Machine,Home Appliances,4,233.68,934.72,18.68,15.12,1870,31,Other,East,Bank Transfer,Cancelled,33.9
228,2024-06-19,Smartwatch,Electronics,4,445.38,1781.52,5.64,26.75,2433,46,Male,West,Debit Card,Cancelled,22.81
229,2024-11-05,Conditioner,Beauty,10,32.73,327.3,0.07,26.53,9188,37,Female,West,Credit Card,Shipped,41.52
230,2024-06-09,Lipstick,Beauty,6,288.08,1728.48,12.39,16.9,9166,52,Male,West,Cash,Cancelled,9.12
231,2024-11-26,T-Shirt,Clothing,1,159.91,159.91,6.49,8.48,4109,52,Female,West,Credit Card,Returned,46.3
232,2024-08-05,Lipstick,Beauty,6,409.68,2458.08,10.05,19.23,7768,59,Male,East,Credit Card,Pending,33.54
233,2024-10-23,Refrigerator,Home Appliances,5,391.22,1956.1,7.02,17.32,5579,36,Male,East,Debit Card,Returned,28.17
234,2024-07-26,Jeans,Clothing,5,253.93,1269.65,11.09,8.87,3044,36,Female,South,PayPal,Returned,28.44
235,2024-10-13,Vacuum Cleaner,Home Appliances,9,481.55,4333.95,17.66,22.45,7728,34,Other,North,PayPal,Pending,6.8
236,2025-01-09,Refrigerator,Home Appliances,7,50.3,352.1,7.18,29.63,6225,19,Other,East,PayPal,Completed,21.42
237,2024-06-30,Laptop,Electronics,3,474.56,1423.68,15.64,11.1,6137,34,Other,East,Credit Card,Completed,11.63
238,2024-04-07,Laptop,Electronics,5,351.47,1757.35,2.61,6.57,3272,51,Male,North,Cash,Cancelled,15.4
239,2024-10-24,Smartphone,Electronics,2,382.78,765.56,5.69,24.87,9794,35,Male,South,Credit Card,Pending,13.25
240,2025-01-27,Air Conditioner,Home Appliances,9,126.83,1141.47,19.77,27.28,4265,50,Male,North,Credit Card,Shipped,32.4
241,2025-01-19,Conditioner,Beauty,8,239.64,1917.12,0.21,27.55,4777,31,Male,West,Credit Card,Cancelled,16.07
242,2024-04-17,Air Conditioner,Home Appliances,8,101.31,810.48,18.79,7.73,4642,56,Other,East,Credit Card,Shipped,40.19
243,2025-02-07,Dress,Clothing,5,284.31,1421.55,9.7,27.67,5919,41,Female,North,Bank Transfer,Cancelled,37.5
244,2024-11-26,Dress,Clothing,8,17.93,143.44,5.3,29.55,7502,28,Other,North,PayPal,Pending,11.95
245,2024-03-09,T-Shirt,Clothing,1,53.59,53.59,18.04,29.29,8694,40,Other,West,Credit Card,Pending,15.72
246,2024-10-15,Lipstick,Beauty,3,288.41,865.23,19.16,9.83,7892,57,Other,South,Credit Card,Returned,48.26
247,2024-07-31,Face Cream,Beauty,3,366.61,1099.83,18.92,17.17,9308,53,Male,South,PayPal,Cancelled,10.27
248,2024-03-09,Sneakers,Clothing,9,196.99,1772.91,3.46,18.79,1783,48,Female,South,Credit Card,Cancelled,25.53
249,2025-01-14,Perfume,Beauty,6,39.02,234.12,15.35,5.86,6312,53,Other,West,Cash,Returned,38.74
250,2025-01-24,Smartwatch,Electronics,9,172.97,1556.73,3.63,28.06,2830,39,Female,West,Debit Card,Completed,29.66
251,2024-06-02,Perfume,Beauty,10,286.65,2866.5,2.54,27.45,6630,24,Other,East,PayPal,Shipped,21.56
252,2024-09-10,Headphones,Electronics,7,333.9,2337.3,1.47,23.77,9278,40,Other,East,Debit Card,Completed,21.01
253,2024-05-23,Jacket,Clothing,6,336.67,2020.02,15.06,10.72,9849,28,Other,East,Bank Transfer,Completed,26.97
254,2024-07-08,Perfume,Beauty,9,317.6,2858.4,9.6,27.52,9718,58,Male,East,Debit Card,Pending,24.94
255,2025-01-05,Jacket,Clothing,9,281.61,2534.49,9.1,16.53,4540,46,Male,West,Debit Card,Returned,45.92
256,2024-02-24,Microwave,Home Appliances,5,294.29,1471.45,11.1,9.45,6252,63,Male,East,Credit Card,Pending,7.34
257,2024-11-03,Lipstick,Beauty,4,182.36,729.44,2.3,24.39,3454,62,Other,East,Bank Transfer,Pending,23.86
258,2024-07-22,Sneakers,Clothing,5,116.61,583.05,10.89,7.24,7126,41,Other,South,Debit Card,Cancelled,34.17
259,2024-02-24,Refrigerator,Home Appliances,8,105.74,845.92,7.73,14.15,2695,63,Other,North,PayPal,Completed,16.91
260,2024-12-15,Shampoo,Beauty,3,10.47,31.41,16.9,9.98,9223,45,Other,West,Bank Transfer,Shipped,44.19
261,2024-10-04,Vacuum Cleaner,Home Appliances,4,376.86,1507.44,10.15,29.17,5617,21,Female,North,Bank Transfer,Completed,47.23
262,2024-08-20,Sneakers,Clothing,2,11.14,22.28,10.24,19.11,9033,59,Male,West,Debit Card,Completed,36.13
263,2024-07-11,Smartphone,Electronics,9,286.71,2580.39,7.43,25.85,6855,51,Male,East,Bank Transfer,Pending,14.17
264,2024-12-02,Washing Machine,Home Appliances,3,42.45,127.35,18.35,28.82,8509,28,Female,West,PayPal,Cancelled,15.73
265,2024-05-07,Smartphone,Electronics,7,343.05,2401.35,3.97,8.78,1843,44,Other,North,Debit Card,Returned,23.3
266,2024-12-31,Laptop,Electronics,6,174.4,1046.4,5.36,17.59,4448,46,Female,South,Cash,Shipped,36.53
267,2024-06-07,Perfume,Beauty,1,491.02,491.02,12.51,25.28,1822,39,Other,East,Debit Card,Shipped,26.74
268,2024-07-09,Shampoo,Beauty,3,343.89,1031.67,15.8,27.55,2765,63,Female,West,Bank Transfer,Completed,21.04
269,2024-08-16,Jacket,Clothing,7,191.89,1343.23,7.36,9.41,1665,23,Other,West,Bank Transfer,Cancelled,8.93
270,2025-01-29,Headphones,Electronics,3,482.25,1446.75,9.29,10.31,6821,21,Male,North,Credit Card,Pending,13.36
271,2024-02-29,Lipstick,Beauty,9,99.86,898.74,15.45,12.77,9871,40,Male,South,Cash,Returned,39.32
272,2024-12-01,Face Cream,Beauty,1,297.2,297.2,1.77,23.62,3628,34,Female,West,Cash,Returned,40.37
273,2024-06-21,Conditioner,Beauty,3,113.58,340.74,11.09,24.61,1032,50,Other,West,Cash,Pending,24.24
274,2024-09-12,Smartwatch,Electronics,5,269.68,1348.4,9.63,24.39,8475,42,Other,North,Debit Card,Pending,22.78
275,2024-07-31,Sneakers,Clothing,8,266.61,2132.88,8.81,5.93,3913,44,Female,East,Debit Card,Shipped,6.65
276,2024-07-09,Washing Machine,Home Appliances,5,421.41,2107.05,19.63,8.39,7227,28,Female,East,Credit Card,Pending,29.19
277,2024-07-30,Washing Machine,Home Appliances,7,448.25,3137.75,17.8,27.1,4902,50,Female,East,PayPal,Pending,18.94
278,2024-09-02,Washing Machine,Home Appliances,1,433.84,433.84,0.11,16.06,2437,48,Male,North,Cash,Returned,25.12
279,2024-07-24,Refrigerator,Home Appliances,10,84.95,849.5,0.15,25.42,4014,49,Male,West,Cash,Shipped,22.42
280,2024-11-22,Conditioner,Beauty,8,478.87,3830.96,5.41,20.89,6524,62,Female,North,Credit Card,Pending,14.46
281,2024-12-06,Face Cream,Beauty,4,489.12,1956.48,18.09,18.37,5837,37,Other,West,Credit Card,Completed,45.31
282,2024-09-25,Refrigerator,Home Appliances,6,494.77,2968.62,2.72,5.34,3128,22,Other,North,Bank Transfer,Shipped,24.3
283,2024-06-21,Tablet,Electronics,7,226.25,1583.75,1.6,27.52,9648,38,Other,West,Cash,Cancelled,32.58
284,2024-11-15,Headphones,Electronics,5,58.27,291.35,3.33,23.47,3341,63,Male,South,PayPal,Shipped,29.5
285,2025-02-02,Vacuum Cleaner,Home Appliances,5,154.17,770.85,2.07,23.59,8622,35,Male,South,Bank Transfer,Pending,47.97
286,2024-04-29,Air Conditioner,Home Appliances,5,149.35,746.75,7.86,10.5,4080,64,Other,East,Credit Card,Completed,16.5
287,2024-10-21,Conditioner,Beauty,3,391.55,1174.65,12.24,12.45,9985,61,Other,South,PayPal,Returned,47.37
288,2024-09-15,Refrigerator,Home Appliances,8,353.12,2824.96,19.02,27.85,2082,41,Other,West,Bank Transfer,Shipped,30.0
289,2024-12-25,Perfume,Beauty,9,67.09,603.81,1.82,19.3,5391,59,Male,East,Bank Transfer,Shipped,32.29
290,2024-04-03,Sneakers,Clothing,1,32.8,32.8,6.52,17.61,7464,60,Other,South,Debit Card,Shipped,22.29
291,2024-10-24,Tablet,Electronics,6,128.7,772.2,5.88,17.71,8153,51,Female,South,PayPal,Pending,34.26
292,2024-12-02,Shampoo,Beauty,3,353.41,1060.23,19.66,11.04,2436,43,Female,North,Cash,Pending,39.06
293,2024-11-05,Smartphone,Electronics,5,361.08,1805.4,11.89,17.42,6300,32,Female,North,Debit Card,Cancelled,28.4
294,2024-07-25,Tablet,Electronics,2,279.65,559.3,10.92,28.46,1000,28,Male,North,Bank Transfer,Shipped,7.71
295,2024-10-08,Jeans,Clothing,7,371.0,2597.0,18.7,13.22,7547,62,Male,South,PayPal,Returned,24.41
296,2024-04-18,Smartwatch,Electronics,3,134.57,403.71,15.88,15.25,5532,28,Other,North,Cash,Pending,17.24
297,2024-12-23,Shampoo,Beauty,7,322.35,2256.45,17.79,18.89,4175,32,Female,East,Bank Transfer,Completed,18.3
298,2024-06-21,Smartphone,Electronics,2,241.74,483.48,18.42,8.82,8073,62,Male,South,Bank Transfer,Completed,7.01
299,2024-07-20,Sneakers,Clothing,4,403.32,1613.28,8.76,29.02,6486,65,Other,South,Credit Card,Pending,20.62
300,2024-02-23,Perfume,Beauty,9,65.27,587.43,15.13,26.04,2138,60,Other,East,Debit Card,Shipped,21.66
301,2024-12-10,Washing Machine,Home Appliances,7,431.33,3019.31,18.5,27.82,9253,44,Other,South,Bank Transfer,Pending,22.34
302,2024-10-02,Perfume,Beauty,7,130.41,912.87,13.96,24.67,6123,26,Male,North,Bank Transfer,Returned,40.14
303,2024-12-24,Sneakers,Clothing,7,218.69,1530.83,5.97,29.77,3805,51,Female,East,Bank Transfer,Cancelled,42.1
304,2024-05-26,Refrigerator,Home Appliances,6,177.68,1066.08,9.89,24.83,9935,18,Male,South,Cash,Completed,8.57
305,2024-08-10,Tablet,Electronics,3,387.09,1161.27,12.5,5.96,9787,59,Other,East,Debit Card,Cancelled,20.39
306,2024-06-17,Shampoo,Beauty,10,472.11,4721.1,10.7,9.73,8785,51,Other,North,Credit Card,Cancelled,32.6
307,2024-09-07,Jacket,Clothing,6,12.91,77.46,12.18,6.14,4517,18,Male,West,PayPal,Shipped,33.79
308,2024-05-04,Face Cream,Beauty,5,224.78,1123.9,9.15,20.27,7316,59,Other,South,Bank Transfer,Cancelled,29.6
309,2025-01-17,Refrigerator,Home Appliances,7,339.5,2376.5,19.3,12.6,2347,44,Female,West,Bank Transfer,Pending,26.07
310,2025-01-01,Tablet,Electronics,6,236.17,1417.02,17.11,23.99,2461,59,Female,North,PayPal,Shipped,28.74
311,2024-02-27,Headphones,Electronics,9,49.26,443.34,19.08,17.27,7234,37,Female,South,Debit Card,Cancelled,15.5
312,2025-02-01,Microwave,Home Appliances,9,324.15,2917.35,14.89,17.08,3776,58,Female,North,Credit Card,Returned,42.6
313,2024-03-29,Tablet,Electronics,7,130.86,916.02,15.85,20.54,7473,64,Female,South,Cash,Completed,17.72
314,2024-04-02,Laptop,Electronics,1,89.84,89.84,19.83,27.68,2410,64,Other,South,Credit Card,Cancelled,45.46
315,2024-08-09,Smartwatch,Electronics,9,227.54,2047.86,1.38,9.59,4568,57,Female,South,Debit Card,Shipped,13.07
316,2025-01-11,Refrigerator,Home Appliances,3,272.18,816.54,16.58,15.42,6400,45,Female,North,Credit Card,Pending,11.81
317,2024-10-31,Tablet,Electronics,5,278.93,1394.65,4.06,9.07,6608,19,Female,East,Bank Transfer,Returned,33.64
318,2024-12-25,Dress,Clothing,9,212.78,1915.02,9.74,22.72,1393,64,Other,North,PayPal,Completed,13.89
319,2024-07-22,Vacuum Cleaner,Home Appliances,1,319.88,319.88,0.41,10.16,9288,55,Male,North,PayPal,Cancelled,7.78
320,2024-11-24,Perfume,Beauty,5,162.45,812.25,16.51,8.37,1177,27,Other,South,Bank Transfer,Completed,9.49
321,2024-12-12,Sneakers,Clothing,8,346.88,2775.04,7.88,16.56,7613,56,Male,South,Bank Transfer,Returned,17.76
322,2024-07-07,Shampoo,Beauty,5,199.33,996.65,1.96,29.98,7002,31,Other,North,Debit Card,Pending,42.37
323,2024-07-17,Face Cream,Beauty,6,429.99,2579.94,17.77,15.52,7229,30,Other,South,Cash,Pending,38.43
324,2024-12-09,Sneakers,Clothing,6,497.77,2986.62,17.05,15.86,9997,18,Male,North,PayPal,Shipped,37.09
325,2024-10-18,Lipstick,Beauty,10,359.75,3597.5,16.03,9.18,7416,48,Female,South,Bank Transfer,Shipped,29.67
326,2024-02-22,Smartphone,Electronics,7,343.39,2403.73,14.24,19.14,7373,55,Other,East,Credit Card,Pending,41.45
327,2024-07-02,T-Shirt,Clothing,9,286.05,2574.45,5.93,14.97,1833,52,Male,West,Cash,Shipped,49.74
328,2024-07-28,Lipstick,Beauty,10,57.02,570.2,4.97,25.88,8855,54,Other,East,Debit Card,Pending,42.23
329,2024-12-22,Microwave,Home Appliances,8,49.59,396.72,11.42,24.31,7449,19,Other,East,Debit Card,Shipped,45.88
330,2024-12-19,Sneakers,Clothing,1,107.2,107.2,13.81,8.45,6881,25,Other,East,Debit Card,Cancelled,10.28
331,2024-03-07,Smartwatch,Electronics,2,94.08,188.16,4.67,19.66,8748,26,Male,South,Bank Transfer,Cancelled,49.91
332,2024-10-27,Smartphone,Electronics,10,310.43,3104.3,12.16,12.08,8139,55,Male,North,Credit Card,Pending,5.75
333,2024-02-26,Refrigerator,Home Appliances,6,295.13,1770.78,3.27,6.86,7055,57,Female,East,PayPal,Returned,26.23
334,2024-04-16,Perfume,Beauty,4,144.22,576.88,5.98,7.06,1749,30,Female,East,PayPal,Completed,39.78
335,2024-08-14,Refrigerator,Home Appliances,9,476.66,4289.94,10.84,6.39,9969,41,Other,North,Cash,Shipped,6.19
336,2024-09-07,Vacuum Cleaner,Home Appliances,9,372.6,3353.4,10.48,12.44,7177,55,Male,North,Bank Transfer,Shipped,23.32
337,2024-12-12,Headphones,Electronics,7,439.06,3073.42,2.2,23.08,6770,37,Male,North,PayPal,Completed,43.4
338,2024-06-07,Tablet,Electronics,7,428.23,2997.61,9.0,21.44,7785,41,Male,North,Bank Transfer,Cancelled,37.23
339,2025-02-08,Microwave,Home Appliances,9,374.64,3371.76,13.19,28.25,2052,61,Male,South,PayPal,Cancelled,47.84
340,2024-05-31,Face Cream,Beauty,10,86.56,865.6,17.22,28.53,9971,40,Other,West,Credit Card,Completed,36.11
341,2025-01-21,Air Conditioner,Home Appliances,4,134.9,539.6,1.93,18.02,5409,29,Female,East,Debit Card,Returned,29.56
342,2024-04-22,Smartphone,Electronics,7,385.86,2701.02,7.58,6.6,2788,32,Other,West,PayPal,Shipped,41.1
343,2024-05-03,Smartwatch,Electronics,6,296.55,1779.3,12.23,22.54,1843,21,Female,West,Cash,Returned,36.39
344,2024-11-04,Microwave,Home Appliances,2,473.82,947.64,2.31,16.34,1010,26,Male,North,Credit Card,Returned,22.83
345,2024-06-17,Washing Machine,Home Appliances,3,190.15,570.45,2.8,5.4,5676,40,Male,West,PayPal,Cancelled,10.16
346,2024-07-16,Vacuum Cleaner,Home Appliances,10,183.58,1835.8,18.83,26.05,5361,18,Male,West,Cash,Shipped,27.55
347,2024-08-03,Perfume,Beauty,9,469.21,4222.89,0.5,17.68,9292,33,Female,North,Bank Transfer,Pending,35.16
348,2025-01-20,Laptop,Electronics,10,45.61,456.1,7.31,29.36,6200,32,Male,North,Cash,Cancelled,30.4
349,2024-04-12,Smartwatch,Electronics,3,326.93,980.79,19.18,6.72,5149,37,Female,South,Bank Transfer,Shipped,14.82
350,2024-06-24,Smartphone,Electronics,10,186.54,1865.4,11.44,26.11,8724,61,Female,South,Debit Card,Shipped,5.31
351,2024-04-14,Dress,Clothing,1,122.19,122.19,14.95,28.9,3481,25,Male,West,Cash,Cancelled,39.61
352,2024-06-04,Conditioner,Beauty,7,81.27,568.89,2.82,11.38,5239,37,Male,East,Cash,Pending,14.6
353,2024-08-01,Perfume,Beauty,6,305.37,1832.22,17.45,9.18,8051,29,Other,West,PayPal,Returned,47.41
354,2025-01-23,Smartwatch,Electronics,4,307.88,1231.52,13.18,9.37,7811,51,Male,South,Credit Card,Shipped,49.89
355,2024-06-15,Air Conditioner,Home Appliances,10,322.56,3225.6,19.0,13.57,9818,20,Other,West,Debit Card,Cancelled,18.38
356,2024-09-20,T-Shirt,Clothing,1,231.22,231.22,10.57,26.65,4316,30,Female,South,PayPal,Cancelled,39.18
357,2024-03-23,Conditioner,Beauty,2,427.48,854.96,9.32,16.23,3450,58,Female,South,Bank Transfer,Cancelled,38.23
358,2024-10-02,Smartwatch,Electronics,9,47.6,428.4,15.45,20.68,8030,36,Female,South,Debit Card,Shipped,28.58
359,2024-08-31,Jacket,Clothing,8,203.9,1631.2,4.56,8.12,6021,56,Female,East,Cash,Completed,45.32
360,2025-01-19,Laptop,Electronics,3,80.08,240.24,9.87,28.31,8205,46,Other,East,Credit Card,Returned,5.72
361,2024-07-10,Refrigerator,Home Appliances,9,54.1,486.9,1.52,18.05,6790,39,Female,West,Debit Card,Shipped,44.07
362,2024-07-13,Dress,Clothing,4,475.3,1901.2,14.09,9.08,7479,64,Other,North,Bank Transfer,Cancelled,32.3
363,2024-12-10,Smartphone,Electronics,10,231.58,2315.8,14.43,21.41,9481,43,Female,West,Debit Card,Cancelled,25.43
364,2024-04-05,T-Shirt,Clothing,4,382.96,1531.84,6.62,15.4,4914,51,Female,South,PayPal,Completed,38.3
365,2024-03-06,Laptop,Electronics,4,427.52,1710.08,18.73,27.85,6742,37,Female,South,Credit Card,Completed,8.3
366,2024-12-24,Microwave,Home Appliances,4,398.1,1592.4,9.99,9.39,5174,24,Male,West,PayPal,Shipped,47.8
367,2024-10-27,T-Shirt,Clothing,6,211.74,1270.44,18.12,23.31,9498,40,Other,West,Credit Card,Cancelled,47.62
368,2024-03-09,Face Cream,Beauty,4,321.02,1284.08,16.65,28.43,1678,43,Female,North,PayPal,Shipped,33.48
369,2025-01-10,Vacuum Cleaner,Home Appliances,8,292.16,2337.28,12.14,16.31,9916,44,Other,West,Credit Card,Cancelled,28.22
370,2024-06-05,Shampoo,Beauty,6,254.51,1527.06,2.54,10.19,7372,33,Male,East,Cash,Pending,15.96
371,2024-04-09,Headphones,Electronics,8,219.08,1752.64,11.4,28.35,9089,21,Other,South,PayPal,Completed,7.5
372,2024-12-31,Air Conditioner,Home Appliances,9,159.14,1432.26,8.71,24.0,2035,21,Other,South,Cash,Completed,7.33
373,2024-11-20,Smartphone,Electronics,5,250.11,1250.55,18.77,29.61,6681,52,Male,East,Credit Card,Completed,21.95
374,2024-12-30,Sneakers,Clothing,8,201.85,1614.8,12.24,11.73,9361,49,Female,South,Cash,Completed,7.54
375,2025-01-23,Headphones,Electronics,8,254.26,2034.08,12.31,18.32,7775,41,Male,North,Debit Card,Cancelled,35.34
376,2024-02-22,Dress,Clothing,3,131.84,395.52,3.27,11.08,2820,63,Other,West,Debit Card,Shipped,17.2
377,2024-07-25,Tablet,Electronics,7,106.61,746.27,14.21,27.47,7470,36,Male,East,Debit Card,Shipped,17.3
378,2024-03-23,Shampoo,Beauty,9,167.48,1507.32,6.74,29.37,7650,48,Female,North,Cash,Returned,21.57
379,2024-06-20,Perfume,Beauty,6,312.47,1874.82,17.52,26.46,6619,45,Female,East,PayPal,Cancelled,26.91
380,2024-05-16,Jeans,Clothing,10,249.58,2495.8,0.5,26.78,6715,25,Male,West,Debit Card,Completed,32.03
381,2024-09-17,T-Shirt,Clothing,3,451.49,1354.47,9.03,14.94,3594,25,Other,South,PayPal,Cancelled,43.48
382,2024-05-24,Shampoo,Beauty,9,140.95,1268.55,2.36,27.19,5833,64,Female,North,Debit Card,Shipped,19.52
383,2024-10-09,Conditioner,Beauty,4,53.04,212.16,4.84,7.37,4614,28,Male,East,Credit Card,Completed,5.39
384,2024-02-26,Perfume,Beauty,1,317.71,317.71,14.65,10.78,3513,62,Female,South,PayPal,Shipped,45.55
385,2024-04-30,T-Shirt,Clothing,4,351.62,1406.48,12.15,14.94,3142,18,Female,North,PayPal,Cancelled,48.52
386,2024-10-26,Perfume,Beauty,9,176.77,1590.93,18.25,17.82,2826,48,Female,South,Debit Card,Completed,5.57
387,2024-04-02,Vacuum Cleaner,Home Appliances,9,119.35,1074.15,12.44,23.16,9788,62,Other,East,PayPal,Completed,41.03
388,2025-01-07,Face Cream,Beauty,9,304.82,2743.38,16.41,28.67,6219,34,Male,West,Credit Card,Pending,7.3
389,2024-08-16,Washing Machine,Home Appliances,7,52.06,364.42,13.94,11.43,5122,50,Male,West,PayPal,Cancelled,17.78
390,2024-05-10,Laptop,Electronics,10,139.21,1392.1,19.61,27.47,6781,64,Female,North,PayPal,Pending,12.62
391,2024-10-24,Lipstick,Beauty,7,163.14,1141.98,5.47,12.73,3697,48,Female,North,PayPal,Shipped,47.29
392,2024-02-22,Tablet,Electronics,1,147.23,147.23,4.83,14.39,6920,27,Other,South,PayPal,Returned,31.74
393,2024-03-08,Face Cream,Beauty,4,158.82,635.28,17.64,18.25,8446,40,Other,East,Cash,Cancelled,48.71
394,2024-12-17,Face Cream,Beauty,10,434.8,4348.0,17.11,23.08,3360,42,Male,West,Cash,Completed,32.16
395,2024-10-22,Smartphone,Electronics,1,157.8,157.8,3.07,14.01,4887,34,Other,West,Debit Card,Completed,35.11
396,2024-05-15,Dress,Clothing,4,51.89,207.56,12.46,23.66,8095,55,Other,South,Cash,Returned,43.55
397,2025-01-23,Refrigerator,Home Appliances,2,449.04,898.08,6.94,5.05,3764,50,Male,South,Bank Transfer,Returned,41.32
398,2024-10-12,Shampoo,Beauty,9,482.59,4343.31,16.69,25.63,1111,47,Male,South,Debit Card,Pending,45.12
399,2024-04-14,Tablet,Electronics,9,430.94,3878.46,11.25,19.26,4914,52,Other,East,Debit Card,Cancelled,47.81
400,2024-07-10,Smartphone,Electronics,4,319.42,1277.68,7.61,7.34,7401,54,Female,East,Debit Card,Completed,15.52
401,2024-07-04,Smartwatch,Electronics,5,81.88,409.4,0.25,17.1,7938,48,Female,South,Cash,Cancelled,15.6
402,2024-03-12,Shampoo,Beauty,8,449.07,3592.56,11.6,10.27,6225,63,Other,South,Credit Card,Cancelled,39.71
403,2024-12-15,Refrigerator,Home Appliances,9,460.9,4148.1,16.92,15.25,5907,60,Female,East,Bank Transfer,Pending,30.35
404,2024-03-12,Jacket,Clothing,8,306.43,2451.44,15.79,21.57,9041,18,Other,East,Debit Card,Returned,22.7
405,2024-08-02,Tablet,Electronics,9,427.33,3845.97,12.82,9.09,9564,57,Other,South,PayPal,Cancelled,21.28
406,2024-09-21,Smartphone,Electronics,2,398.98,797.96,16.67,24.36,6507,23,Other,East,PayPal,Cancelled,13.06
407,2024-05-29,Perfume,Beauty,1,240.47,240.47,9.7,14.01,1717,20,Male,East,Cash,Returned,44.5
408,2024-05-13,Microwave,Home Appliances,7,207.07,1449.49,8.8,28.77,2071,24,Female,East,Debit Card,Cancelled,21.78
409,2024-06-22,Air Conditioner,Home Appliances,7,82.56,577.92,16.58,26.94,2341,21,Male,South,Credit Card,Completed,27.08
410,2024-05-15,Washing Machine,Home Appliances,2,182.92,365.84,11.59,26.6,1892,35,Male,South,Credit Card,Returned,5.52
411,2024-09-02,Air Conditioner,Home Appliances,8,260.89,2087.12,15.42,12.78,7760,27,Female,West,PayPal,Returned,6.44
412,2024-03-08,Smartphone,Electronics,3,226.5,679.5,6.22,6.01,1922,51,Female,West,Cash,Pending,28.97
413,2024-03-24,Sneakers,Clothing,6,260.52,1563.12,10.15,22.13,8977,34,Other,East,Bank Transfer,Pending,13.17
414,2024-05-10,Tablet,Electronics,8,186.83,1494.64,9.45,6.92,1557,47,Other,West,Bank Transfer,Cancelled,45.07
415,2024-11-08,Lipstick,Beauty,8,433.71,3469.68,19.88,28.31,7153,45,Other,North,PayPal,Completed,18.83
416,2024-08-29,Headphones,Electronics,9,53.88,484.92,15.65,25.45,9993,58,Other,South,Bank Transfer,Completed,17.61
417,2024-06-26,Refrigerator,Home Appliances,6,14.53,87.18,18.7,21.87,2320,58,Male,South,Bank Transfer,Completed,32.7
418,2024-08-13,Air Conditioner,Home Appliances,10,262.07,2620.7,6.82,19.18,8509,62,Male,West,Cash,Pending,24.65
